year,month,province,occupancy_rate,total_guests,total_visitors,thai_visitors,foreign_visitors,total_revenue,thai_revenue,foreign_revenue
2566,Feb,นนทบุรี,51.62,78287.0,275810.0,258538.0,17272.0,455.28,411.12,44.16
2566,Feb,นราธิวาส,55.63,35284.0,76090.0,28761.0,47329.0,271.66,85.14,186.52
2566,Feb,น่าน,95.74,102427.0,156350.0,154025.0,2325.0,447.73,436.85,10.88
2566,Feb,บึงกาฬ,51.62,29422.0,56654.0,54658.0,1996.0,95.91,91.45,4.46
2566,Feb,บุรีรัมย์,69.33,122130.0,262514.0,258605.0,3909.0,554.05,543.74,10.31
2566,Feb,ปทุมธานี,42.56,53288.0,204603.0,185020.0,19583.0,306.5,270.4,36.1
2566,Feb,ประจวบศิรีขันธ์,75.67,483404.0,973794.0,926449.0,47345.0,3526.12,3056.27,469.85
2566,Feb,ปราจีนบุรี,44.92,58448.0,97416.0,96956.0,460.0,288.76000000000005,287.29,1.47
2566,Feb,ปัตตานี,52.32,21631.0,37314.0,31385.0,5929.0,111.47,94.02,17.45
2566,Feb,พระนครศรีอยุธยา,58.25,81957.0,814006.0,702934.0,111072.0,1445.71,1205.64,240.07
2566,Feb,พะเยา,77.84,44070.0,93146.0,88792.0,4354.0,202.2,192.33,9.87
2566,Feb,พังงา,58.61,90396.0,243653.0,118636.0,125017.0,3186.85,1032.35,2154.5
2566,Feb,พัทลุง,59.38,45898.0,92202.0,90900.0,1302.0,202.41,199.82,2.59
2566,Feb,พิจิตร,49.61,27704.0,55591.0,55455.0,136.0,118.19,117.9,0.29
2566,Feb,พิษณุโลก,49.72,132606.0,253771.0,243310.0,10461.0,678.69,648.44,30.25
2566,Feb,ภูเก็ต,79.7,875685.0,1037736.0,315450.0,722286.0,37473.77,3192.57,34281.2
2566,Feb,มหาสารคาม,52.47,26470.0,88767.0,87980.0,787.0,104.07,102.06,2.01
2566,Feb,มุกดาหาร,50.23,41161.0,151059.0,142400.0,8659.0,226.86,207.96,18.9
2566,Feb,ยะลา,81.78,97951.0,135587.0,84779.0,50808.0,444.79,242.4,202.39
2566,Feb,ยโสธร,37.66,9115.0,33944.0,33834.0,110.0,39.040000000000006,38.84,0.2
2566,Feb,ระนอง,57.03,44696.0,59492.0,58585.0,907.0,215.32,209.65,5.67
2566,Feb,ระยอง,61.91,238380.0,390445.0,354059.0,36386.0,1570.73,1324.88,245.85
2566,Feb,ราชบุรี,54.21,78461.0,167409.0,158248.0,9161.0,299.04,280.4,18.64
2566,Feb,ร้อยเอ็ด,52.17,35117.0,74328.0,73570.0,758.0,119.35,117.37,1.98
2566,Feb,ลพบุรี,54.86,66263.0,340462.0,338350.0,2112.0,508.34,504.73,3.61
2566,Feb,ลำปาง,54.96,60952.0,140984.0,134809.0,6175.0,432.04,404.92,27.12
2566,Feb,ลำพูน,53.78,25231.0,97863.0,90092.0,7771.0,143.85,126.58,17.27
2566,Feb,ศรีษะเกษ,39.13,22563.0,57113.0,56732.0,381.0,84.45,83.48,0.97
2566,Feb,สกลนคร,50.51,55230.0,144343.0,143309.0,1034.0,206.56,203.4,3.16
2566,Feb,สงขลา,54.55,252933.0,413599.0,203833.0,209766.0,2872.75,1342.64,1530.11
2566,Feb,สตูล,56.34,80314.0,146317.0,119384.0,26933.0,843.83,650.94,192.89
2566,Feb,สมุทรปราการ,47.57,86044.0,255194.0,190352.0,64842.0,498.76,299.87,198.89
2566,Feb,สมุทรสงคราม,58.06,64672.0,517652.0,504144.0,13508.0,573.48,552.0,21.48
2566,Feb,สมุทรสาคร,41.39,26635.0,84008.0,82449.0,1559.0,137.66,134.52,3.14
2566,Feb,สระบุรี,57.25,77455.0,344530.0,341427.0,3103.0,584.62,579.1,5.52
2566,Feb,สระแก้ว,46.44,39840.0,97963.0,96518.0,1445.0,319.59000000000003,313.3,6.29
2566,Feb,สิงห์บุรี,43.47,14685.0,54100.0,53609.0,491.0,81.67999999999999,80.96,0.72
2566,Feb,สุพรรณบุรี,61.53,88934.0,446434.0,441062.0,5372.0,718.34,706.83,11.51
2566,Feb,สุราษฎร์ธานี,71.22,459525.0,570050.0,263143.0,306907.0,10430.49,2091.16,8339.33
2566,Feb,สุรินทร์,56.8,68171.0,98854.0,96776.0,2078.0,189.57,184.35,5.22
2566,Feb,สุโขทัย,35.29,49128.0,101013.0,83146.0,17867.0,250.52,196.1,54.42
2566,Feb,หนองคาย,64.77,82206.0,235236.0,179514.0,55722.0,522.96,413.75,109.21
2566,Feb,หนองบัวลำภู,33.12,7966.0,25729.0,25512.0,217.0,24.630000000000003,24.19,0.44
2566,Feb,อำนาจเจริญ,38.55,6587.0,22343.0,21935.0,408.0,28.19,27.57,0.62
2566,Feb,อุดรธานี,62.08,149291.0,355645.0,313674.0,41971.0,845.7199999999999,731.43,114.29
2566,Feb,อุตรดิตถ์,42.5,42660.0,84931.0,84330.0,601.0,165.94,164.75,1.19
2566,Feb,อุทัยธานี,47.19,27924.0,77966.0,77874.0,92.0,123.33,123.14,0.19
2566,Feb,อุบลราชธานี,45.9,76622.0,274298.0,272896.0,1402.0,663.89,658.92,4.97
2566,Feb,อ่างทอง,51.28,12384.0,83037.0,82519.0,518.0,100.32,99.58,0.74
2566,Feb,เชียงราย,79.12,389249.0,584313.0,508217.0,76096.0,4280.84,3568.03,712.81
2566,Feb,เชียงใหม่,72.54,619063.0,934846.0,699251.0,235595.0,7491.98,5008.21,2483.77
2566,Feb,เพชรบุรี,67.15,305920.0,801604.0,788212.0,13392.0,2196.41,2130.69,65.72
2566,Feb,เพชรบูรณ์,62.18,208270.0,249011.0,242528.0,6483.0,839.3399999999999,824.54,14.8
2566,Feb,เลย,59.41,103483.0,169275.0,167140.0,2135.0,403.75,394.56,9.19
2566,Feb,แพร่,69.7,45370.0,106305.0,105401.0,904.0,238.15,235.75,2.4
2566,Feb,แม่ฮ่องสอน,57.04,96340.0,104271.0,85075.0,19196.0,492.48,371.16,121.32
2566,Jan,กระบี่,59.31,201261.0,310397.0,165508.0,144889.0,4693.8,2123.03,2570.77
2566,Jan,กรุงเทพมหานคร,73.53,2480644.0,4440412.0,2487365.0,1953047.0,62268.22,15770.84,46497.38
2566,Jan,กาญจนบุรี,66.27,322806.0,1315070.0,1297595.0,17475.0,3322.7,3230.2,92.5
2566,Jan,กาฬสินธุ์,46.94,22752.0,86792.0,86205.0,587.0,107.74,106.12,1.62
2566,Jan,กำแพงเพชร,40.84,34677.0,76182.0,73307.0,2875.0,143.61,137.54,6.07
2566,Jan,ขอนแก่น,60.61,192287.0,340834.0,330887.0,9947.0,1094.0100000000002,1062.88,31.13
2566,Jan,จันทบุรี,56.59,100122.0,315099.0,312656.0,2443.0,999.07,987.25,11.82
2566,Jan,ฉะเชิงเทรา,42.48,31786.0,473867.0,472608.0,1259.0,550.12,548.17,1.95
2566,Jan,ชลบุรี,71.87,1391879.0,2135864.0,1388394.0,747470.0,23573.74,7872.94,15700.8
2566,Jan,ชัยนาท,42.52,18595.0,73713.0,73130.0,583.0,107.65,106.75,0.9
2566,Jan,ชัยภูมิ,47.54,59946.0,105243.0,104642.0,601.0,165.21,163.75,1.46
2566,Jan,ชุมพร,56.42,92733.0,121224.0,120288.0,936.0,455.13,451.33,3.8
2566,Jan,ตรัง,48.8,70045.0,109230.0,100646.0,8584.0,517.64,443.47,74.17
2566,Jan,ตราด,55.28,142421.0,166202.0,149768.0,16434.0,1187.02,960.95,226.07
2566,Jan,ตาก,67.26,151702.0,200785.0,195920.0,4865.0,657.02,639.42,17.6
2566,Jan,นครนายก,58.93,91498.0,136815.0,135724.0,1091.0,439.06,434.89,4.17
2566,Jan,นครปฐม,49.05,75085.0,276759.0,272839.0,3920.0,426.0,416.94,9.06
2566,Jan,นครพนม,74.58,63028.0,165595.0,155909.0,9686.0,244.68,230.74,13.94
2566,Jan,นครราชสีมา,69.23,399374.0,669290.0,657212.0,12078.0,1518.9399999999998,1480.35,38.59
2566,Jan,นครศรีธรรมราช,60.51,161130.0,265290.0,264006.0,1284.0,914.9,908.43,6.47
2566,Jan,นครสวรรค์,52.87,88223.0,194177.0,193219.0,958.0,531.3299999999999,528.42,2.91
2566,Jan,นนทบุรี,53.1,88608.0,315004.0,299556.0,15448.0,515.85,476.35,39.5
2566,Jan,นราธิวาส,49.9,32991.0,69983.0,28745.0,41238.0,247.62,85.1,162.52
2566,Jan,น่าน,89.15,105190.0,160584.0,158654.0,1930.0,459.01,449.98,9.03
2566,Jan,บึงกาฬ,55.97,34138.0,65674.0,63490.0,2184.0,111.11,106.23,4.88
2566,Jan,บุรีรัมย์,76.04,146678.0,315114.0,310965.0,4149.0,664.7700000000001,653.83,10.94
2566,Jan,ปทุมธานี,41.49,54982.0,211029.0,192477.0,18552.0,315.49,281.3,34.19
2566,Jan,ประจวบศิรีขันธ์,78.37,538449.0,1090646.0,1052215.0,38431.0,3852.55,3471.16,381.39
2566,Jan,ปราจีนบุรี,46.91,62064.0,103479.0,102838.0,641.0,306.77000000000004,304.72,2.05
2566,Jan,ปัตตานี,41.29,15375.0,26427.0,22416.0,4011.0,78.96000000000001,67.15,11.81
2566,Jan,พระนครศรีอยุธยา,62.66,88788.0,883433.0,770049.0,113384.0,1565.82,1320.75,245.07
2566,Jan,พะเยา,75.16,49098.0,104082.0,98723.0,5359.0,225.99,213.84,12.15
2566,Jan,พังงา,59.54,97674.0,262474.0,129409.0,133065.0,3419.3,1126.1,2293.2
2566,Jan,พัทลุง,60.78,50786.0,101932.0,100694.0,1238.0,223.81,221.35,2.46
2566,Jan,พิจิตร,54.36,32667.0,65555.0,65380.0,175.0,139.37,139.0,0.37
2566,Jan,พิษณุโลก,52.04,147689.0,281956.0,272653.0,9303.0,753.54,726.64,26.9
2566,Jan,ภูเก็ต,77.31,829916.0,985536.0,313221.0,672315.0,35079.46,3170.01,31909.45
2566,Jan,มหาสารคาม,59.9,33182.0,111383.0,110496.0,887.0,130.44,128.18,2.26
2566,Jan,มุกดาหาร,55.39,47613.0,174783.0,164705.0,10078.0,262.53,240.53,22.0
2566,Jan,ยะลา,78.86,91493.0,126650.0,79321.0,47329.0,415.32,226.79,188.53
2566,Jan,ยโสธร,39.78,10918.0,40654.0,40504.0,150.0,46.78,46.5,0.28
2566,Jan,ระนอง,50.45,39336.0,52355.0,51536.0,819.0,189.54,184.43,5.11
2566,Jan,ระยอง,67.43,251728.0,413199.0,381436.0,31763.0,1641.94,1427.33,214.61
2566,Jan,ราชบุรี,62.45,104756.0,222994.0,211674.0,11320.0,398.11,375.07,23.04
2566,Jan,ร้อยเอ็ด,63.06,47078.0,99633.0,98753.0,880.0,159.84,157.54,2.3
2566,Jan,ลพบุรี,60.19,77416.0,398057.0,396249.0,1808.0,594.19,591.1,3.09
2566,Jan,ลำปาง,61.47,73578.0,170200.0,163015.0,7185.0,521.1899999999999,489.64,31.55
2566,Jan,ลำพูน,61.02,29853.0,115826.0,106799.0,9027.0,170.12,150.06,20.06
2566,Jan,ศรีษะเกษ,41.6,25557.0,64693.0,64251.0,442.0,95.67,94.55,1.12
2566,Jan,สกลนคร,51.17,57823.0,151131.0,150087.0,1044.0,216.21,213.02,3.19
2566,Jan,สงขลา,55.92,297798.0,478810.0,293016.0,185794.0,3285.32,1930.08,1355.24
2566,Jan,สตูล,59.49,90097.0,165287.0,136719.0,28568.0,950.05,745.45,204.6
2566,Jan,สมุทรปราการ,49.88,97488.0,293151.0,222257.0,70894.0,567.5799999999999,350.13,217.45
2566,Jan,สมุทรสงคราม,59.81,75621.0,609898.0,598645.0,11253.0,673.36,655.47,17.89
2566,Jan,สมุทรสาคร,44.57,30410.0,95707.0,94580.0,1127.0,156.56,154.31,2.25
2566,Jan,สระบุรี,62.34,85007.0,378123.0,374705.0,3418.0,641.63,635.55,6.08
2566,Jan,สระแก้ว,48.39,43633.0,107332.0,105912.0,1420.0,349.98,343.8,6.18
2566,Jan,สิงห์บุรี,41.74,14786.0,54548.0,53906.0,642.0,82.34,81.4,0.94
2566,Jan,สุพรรณบุรี,66.25,108515.0,547710.0,543482.0,4228.0,880.02,870.96,9.06
2566,Jan,สุราษฎร์ธานี,68.57,439858.0,545042.0,247905.0,297137.0,10043.91,1970.06,8073.85
2566,Jan,สุรินทร์,58.8,73114.0,106109.0,103737.0,2372.0,203.55,197.6,5.95
2566,Jan,สุโขทัย,36.85,54714.0,111059.0,96087.0,14972.0,272.22,226.62,45.6
2566,Jan,หนองคาย,63.37,86149.0,255754.0,186473.0,69281.0,565.57,429.79,135.78
2566,Jan,หนองบัวลำภู,37.8,9419.0,30440.0,30112.0,328.0,29.22,28.55,0.67
2566,Jan,อำนาจเจริญ,40.01,6986.0,23726.0,23238.0,488.0,29.95,29.21,0.74
2566,Jan,อุดรธานี,68.89,173538.0,408986.0,365968.0,43018.0,970.51,853.37,117.14
2566,Jan,อุตรดิตถ์,44.03,46759.0,93091.0,92434.0,657.0,181.88,180.58,1.3
2566,Jan,อุทัยธานี,49.63,31591.0,88209.0,88091.0,118.0,139.53,139.29,0.24
2566,Jan,อุบลราชธานี,48.91,88281.0,316036.0,314434.0,1602.0,764.89,759.21,5.68
2566,Jan,อ่างทอง,44.93,10776.0,72264.0,71620.0,644.0,87.35000000000001,86.43,0.92
2566,Jan,เชียงราย,84.51,441252.0,660904.0,587728.0,73176.0,4811.7,4126.24,685.46
2566,Jan,เชียงใหม่,84.61,770434.0,1170298.0,907744.0,262554.0,9269.47,6501.49,2767.98
2566,Jan,เพชรบุรี,68.87,360976.0,948650.0,936874.0,11776.0,2590.34,2532.55,57.79
2566,Jan,เพชรบูรณ์,60.39,221971.0,266582.0,258209.0,8373.0,896.97,877.85,19.12
2566,Jan,เลย,62.06,114934.0,188023.0,185438.0,2585.0,448.87,437.75,11.12
2566,Jan,แพร่,72.56,50816.0,119069.0,117825.0,1244.0,266.84,263.53,3.31
2566,Jan,แม่ฮ่องสอน,61.01,111174.0,120260.0,100935.0,19325.0,562.49,440.35,122.14
2566,Jul,กระบี่,61.87,257511.0,356851.0,166397.0,190454.0,6350.27,2052.41,4297.86
2566,Jul,กรุงเทพมหานคร,77.51,2699497.0,4469547.0,2210636.0,2258911.0,74164.51000000001,19847.97,54316.54
2566,Jul,กาญจนบุรี,60.36,267843.0,1144901.0,1114601.0,30300.0,2696.84,2574.35,122.49
2566,Jul,กาฬสินธุ์,51.28,27721.0,75056.0,72887.0,2169.0,116.48,110.82,5.66
2566,Jul,กำแพงเพชร,33.26,30402.0,65418.0,63298.0,2120.0,137.65,133.08,4.57
2566,Jul,ขอนแก่น,54.37,173595.0,314529.0,307713.0,6816.0,1071.86,1051.92,19.94
2566,Jul,จันทบุรี,52.78,96746.0,343000.0,341412.0,1588.0,1248.04,1240.57,7.47
2566,Jul,ฉะเชิงเทรา,38.04,28276.0,440074.0,438517.0,1557.0,581.4699999999999,577.54,3.93
2566,Jul,ชลบุรี,79.35,1257219.0,1931528.0,899703.0,1031825.0,24220.4,5235.32,18985.08
2566,Jul,ชัยนาท,50.91,21072.0,98749.0,98171.0,578.0,161.76999999999998,160.79,0.98
2566,Jul,ชัยภูมิ,55.68,62492.0,100414.0,99878.0,536.0,163.74,162.28,1.46
2566,Jul,ชุมพร,55.67,92707.0,134497.0,132565.0,1932.0,504.39,495.53,8.86
2566,Jul,ตรัง,46.2,59478.0,104646.0,100579.0,4067.0,569.86,539.92,29.94
2566,Jul,ตราด,49.17,126901.0,161138.0,138361.0,22777.0,1212.47,875.47,337.0
2566,Jul,ตาก,56.96,126847.0,164476.0,160462.0,4014.0,549.22,532.48,16.74
2566,Jul,นครนายก,58.98,97742.0,159273.0,158289.0,984.0,418.67,415.22,3.45
2566,Jul,นครปฐม,45.28,68195.0,329695.0,323527.0,6168.0,483.28,470.9,12.38
2566,Jul,นครพนม,79.46,72214.0,183569.0,172662.0,10907.0,345.82,324.25,21.57
2566,Jul,นครราชสีมา,61.99,359196.0,595954.0,579375.0,16579.0,1438.72,1383.4,55.32
2566,Jul,นครศรีธรรมราช,68.92,194648.0,359553.0,355090.0,4463.0,1224.03,1200.8,23.23
2566,Jul,นครสวรรค์,47.67,80535.0,169996.0,168711.0,1285.0,496.7,493.61,3.09
2566,Jul,นนทบุรี,56.63,94702.0,331737.0,314760.0,16977.0,559.36,511.61,47.75
2566,Jul,นราธิวาส,56.57,38877.0,59425.0,29888.0,29537.0,274.34000000000003,120.53,153.81
2566,Jul,น่าน,64.31,79876.0,111228.0,110006.0,1222.0,306.02,299.75,6.27
2566,Jul,บึงกาฬ,53.5,34629.0,76673.0,74006.0,2667.0,141.98000000000002,135.86,6.12
2566,Jul,บุรีรัมย์,68.53,132334.0,257827.0,255233.0,2594.0,643.4799999999999,634.43,9.05
2566,Jul,ปทุมธานี,48.14,66528.0,263950.0,236938.0,27012.0,408.64,354.21,54.43
2566,Jul,ประจวบศิรีขันธ์,68.58,444491.0,884989.0,830971.0,54018.0,3622.62,3057.32,565.3
2566,Jul,ปราจีนบุรี,42.76,58641.0,105556.0,105157.0,399.0,292.19,290.68,1.51
2566,Jul,ปัตตานี,49.15,20671.0,40477.0,31640.0,8837.0,125.55,103.57,21.98
2566,Jul,พระนครศรีอยุธยา,57.28,82126.0,896588.0,766450.0,130138.0,1932.59,1618.58,314.01
2566,Jul,พะเยา,52.09,36078.0,68522.0,65794.0,2728.0,161.97,154.51,7.46
2566,Jul,พังงา,56.92,95107.0,247783.0,91390.0,156393.0,3175.66,595.31,2580.35
2566,Jul,พัทลุง,62.83,45376.0,97042.0,94737.0,2305.0,232.43,226.29,6.14
2566,Jul,พิจิตร,45.32,28319.0,62191.0,62035.0,156.0,115.39,115.1,0.29
2566,Jul,พิษณุโลก,47.04,128280.0,229642.0,219093.0,10549.0,635.23,599.37,35.86
2566,Jul,ภูเก็ต,69.98,872092.0,961224.0,335175.0,626049.0,34992.61,4158.41,30834.2
2566,Jul,มหาสารคาม,50.71,29959.0,51238.0,50342.0,896.0,90.58,87.84,2.74
2566,Jul,มุกดาหาร,39.09,32369.0,128754.0,117922.0,10832.0,231.26,205.78,25.48
2566,Jul,ยะลา,70.28,79193.0,143109.0,86492.0,56617.0,498.38,241.05,257.33
2566,Jul,ยโสธร,40.66,10297.0,42097.0,41765.0,332.0,65.75999999999999,65.05,0.71
2566,Jul,ระนอง,49.79,43773.0,59639.0,56572.0,3067.0,223.2,207.9,15.3
2566,Jul,ระยอง,75.33,269417.0,425094.0,361417.0,63677.0,1968.7,1518.23,450.47
2566,Jul,ราชบุรี,51.72,79739.0,196533.0,185081.0,11452.0,374.2600000000001,344.66,29.6
2566,Jul,ร้อยเอ็ด,46.73,31998.0,69387.0,68316.0,1071.0,117.81,115.57,2.24
2566,Jul,ลพบุรี,49.82,60340.0,348662.0,347501.0,1161.0,525.97,523.35,2.62
2566,Jul,ลำปาง,52.49,60967.0,134674.0,127385.0,7289.0,437.97,405.07,32.9
2566,Jul,ลำพูน,45.21,23807.0,99451.0,94399.0,5052.0,143.59,131.27,12.32
2566,Jul,ศรีษะเกษ,48.72,29499.0,85667.0,85276.0,391.0,139.98,138.84,1.14
2566,Jul,สกลนคร,47.85,51694.0,129514.0,127587.0,1927.0,216.01,210.05,5.96
2566,Jul,สงขลา,67.79,297804.0,408220.0,218192.0,190028.0,3368.7,1578.92,1789.78
2566,Jul,สตูล,58.96,82494.0,170271.0,153035.0,17236.0,810.45,729.25,81.2
2566,Jul,สมุทรปราการ,49.51,102774.0,267330.0,187216.0,80114.0,585.81,333.56,252.25
2566,Jul,สมุทรสงคราม,56.45,62633.0,404279.0,390798.0,13481.0,564.63,543.42,21.21
2566,Jul,สมุทรสาคร,45.76,33094.0,114135.0,113364.0,771.0,193.99,192.36,1.63
2566,Jul,สระบุรี,51.42,75628.0,358214.0,354938.0,3276.0,589.14,582.72,6.42
2566,Jul,สระแก้ว,43.15,38979.0,109637.0,99235.0,10402.0,334.58000000000004,308.3,26.28
2566,Jul,สิงห์บุรี,51.13,17069.0,65346.0,64759.0,587.0,97.38,96.28,1.1
2566,Jul,สุพรรณบุรี,53.74,72416.0,431810.0,429206.0,2604.0,882.5500000000001,874.58,7.97
2566,Jul,สุราษฎร์ธานี,70.07,440886.0,624604.0,353876.0,270728.0,8216.49,2683.31,5533.18
2566,Jul,สุรินทร์,44.15,60134.0,84427.0,81931.0,2496.0,193.74,185.08,8.66
2566,Jul,สุโขทัย,30.96,45863.0,94360.0,75391.0,18969.0,239.19,183.18,56.01
2566,Jul,หนองคาย,64.23,86963.0,249550.0,187797.0,61753.0,515.11,383.98,131.13
2566,Jul,หนองบัวลำภู,42.47,10483.0,28712.0,28503.0,209.0,36.67,36.26,0.41
2566,Jul,อำนาจเจริญ,31.71,5517.0,20159.0,19688.0,471.0,25.66,24.78,0.88
2566,Jul,อุดรธานี,63.13,155345.0,347084.0,276243.0,70841.0,934.14,740.39,193.75
2566,Jul,อุตรดิตถ์,44.92,45710.0,84527.0,83977.0,550.0,178.73000000000002,177.77,0.96
2566,Jul,อุทัยธานี,48.53,29620.0,83195.0,83106.0,89.0,137.88,137.7,0.18
2566,Jul,อุบลราชธานี,49.65,89998.0,232957.0,230119.0,2838.0,574.73,567.53,7.2
2566,Jul,อ่างทอง,49.92,12484.0,92850.0,92013.0,837.0,127.55,126.43,1.12
2566,Jul,เชียงราย,59.02,329657.0,417325.0,360684.0,56641.0,3156.53,2544.04,612.49
2566,Jul,เชียงใหม่,67.04,608670.0,743176.0,521888.0,221288.0,7128.09,4465.72,2662.37
2566,Jul,เพชรบุรี,64.19,312811.0,824350.0,805461.0,18889.0,2804.28,2650.18,154.1
2566,Jul,เพชรบูรณ์,39.6,151192.0,180161.0,176491.0,3670.0,635.16,620.28,14.88
2566,Jul,เลย,68.75,126105.0,207861.0,205493.0,2368.0,475.69,466.81,8.88
2566,Jul,แพร่,55.64,42059.0,96387.0,95302.0,1085.0,226.74,223.96,2.78
